channelNumber;id;NavStatus;SlotOffset;SlotNumber;STO;SlotIncrement;KeepFlag;TS;Lat;Lon;Sog;thresholdSog;Course;Heading;ChangeHeading;RepeatIndicator;SpecialManoeuvre;AISVersion;toa;DiffToa
2;1;0;-1;-1;1;-1;-1;664;48.105736666666665;-5.34474;12.5;2;96.0;94;0;0;0;-1;548901.919738769;9.4797
1;1;0;-1;-1;1;-1;-1;1051;48.10570166666667;-5.343876666666667;12.300000190734863;2;94.19999694824219;93;0;0;0;-1;548912.239624022;10.3199
1;1;0;-1;-1;5;-1;-1;1778;48.105653333333336;-5.34218;12.100000381469727;2;90.5999984741211;95;0;0;0;-1;548931.616943359;19.3773
2;1;0;-1;2184;2;-1;-1;2183;48.105625;-5.341313333333333;12.399999618530273;2;92.0999984741211;96;0;0;0;-1;548942.439605712;10.8227
1;1;0;-1;309;4;-1;-1;308;48.10558833333333;-5.340493333333334;12.100000381469727;2;94.4000015258789;96;0;0;0;-1;548952.439697265;10.0001
2;1;0;2286;-1;0;-1;-1;664;48.105533333333334;-5.339653333333334;12.0;2;95.0999984741211;96;0;0;0;-1;548961.918548583;9.4789
2;1;0;-1;1418;6;-1;-1;1418;48.10539333333333;-5.338008333333334;11.800000190734863;2;97.69999694824219;95;0;0;0;-1;548982.017364501;20.0988
1;1;0;-1;1778;4;-1;-1;1778;48.10534166666667;-5.337241666666666;12.399999618530273;2;97.0;95;0;0;0;-1;548991.617370605;9.6
2;1;0;-1;-1;1;-1;-1;2183;48.10527666666667;-5.336336666666667;12.199999809265137;2;97.0;93;0;0;0;-1;549002.439483642;10.8221
1;1;0;-1;-1;3;-1;-1;308;48.10523;-5.3354783333333335;12.199999809265137;2;94.80000305175781;93;0;0;0;-1;549012.439605712;10.0001
2;1;0;-1;-1;3;-1;-1;700;48.105183333333336;-5.334638333333333;12.5;2;94.0;92;0;0;0;-1;549022.879974364;10.4404
1;1;0;-1;-1;3;-1;-1;1067;48.105171666666664;-5.333795;11.899999618530273;2;93.0;92;0;0;0;-1;549032.657409667;9.7774
2;1;0;-1;-1;5;-1;-1;1418;48.105155;-5.333025;12.5;2;91.9000015258789;92;0;0;0;-1;549042.017364501;9.36
1;1;0;-1;-1;3;-1;-1;1778;48.105138333333336;-5.332125;11.899999618530273;2;91.80000305175781;91;0;0;0;-1;549051.617279052;9.5999
2;1;0;2203;-1;0;-1;-1;2183;48.10512833333333;-5.3311866666666665;12.0;2;90.0;91;0;0;0;-1;549062.439392089;10.8221
1;1;0;-1;309;2;-1;-1;308;48.105115;-5.330346666666666;12.399999618530273;2;90.5999984741211;89;0;0;0;-1;549072.439453124;10.0001
2;1;0;-1;700;2;-1;-1;700;48.105115;-5.32952;12.0;2;90.0;89;0;0;0;-1;549082.877838134;10.4384
1;1;0;-1;1067;2;-1;-1;1067;48.105115;-5.328675;12.199999809265137;2;90.0;88;0;0;0;-1;549092.65762329;9.7798
2;1;0;-1;1418;4;-1;-1;1418;48.105115;-5.327925;12.100000381469727;2;87.0999984741211;90;0;0;0;-1;549102.017456054;9.3598
2;5;-1;-1;-1;-1;-1;-1;1485;-1;-1;-1;0;-1;-1;-1;-1;-1;0;549103.816802978;1.7993
1;1;0;-1;1778;2;-1;-1;1778;48.105095;-5.327076666666667;12.300000190734863;2;90.80000305175781;88;0;0;0;-1;549111.617462158;7.8007
2;1;0;-1;-1;7;-1;-1;2137;48.105113333333335;-5.3263316666666665;12.100000381469727;2;87.5;89;0;0;0;-1;549121.197814941;9.5804
1;1;0;-1;-1;1;-1;-1;308;48.10510333333333;-5.325395;12.199999809265137;2;88.4000015258789;90;0;0;0;-1;549132.439361572;11.2415
2;1;0;-1;-1;1;-1;-1;700;48.105105;-5.32447;12.300000190734863;2;90.80000305175781;89;0;0;0;-1;549142.87814331;10.4388
1;1;0;-1;-1;1;-1;-1;1067;48.10511833333333;-5.323718333333334;12.100000381469727;2;88.5;90;0;0;0;-1;549152.65737915;9.7792
2;1;0;-1;-1;3;-1;-1;1418;48.10512;-5.322866666666667;12.399999618530273;2;87.69999694824219;91;0;0;0;-1;549162.017272949;9.3599
1;1;0;-1;-1;1;-1;-1;1778;48.10511666666667;-5.322111666666666;12.199999809265137;2;89.5999984741211;91;0;0;0;-1;549171.61730957;9.6
2;1;0;-1;2137;6;-1;-1;2137;48.105133333333335;-5.321265;12.199999809265137;2;87.5999984741211;92;0;0;0;-1;549181.197296142;9.58
1;1;0;2268;-1;0;-1;-1;308;48.10511833333333;-5.320341666666667;12.199999809265137;2;88.9000015258789;94;0;0;0;-1;549192.438232421;11.2409
2;1;0;2224;-1;0;-1;-1;700;48.10509833333333;-5.319415;12.199999809265137;2;93.69999694824219;93;0;0;0;-1;549202.877807616;10.4396
1;1;0;2206;-1;0;-1;-1;1067;48.105105;-5.31857;12.300000190734863;2;91.4000015258789;94;0;0;0;-1;549212.657196044;9.7794
2;1;0;-1;1418;2;-1;-1;1418;48.105065;-5.317826666666667;11.899999618530273;2;91.9000015258789;96;0;0;0;-1;549222.017272949;9.3601
1;1;0;2245;-1;0;-1;-1;1778;48.105015;-5.316985;12.199999809265137;2;94.0;96;0;0;0;-1;549231.617828369;9.6006
2;1;0;-1;-1;5;-1;-1;2137;48.10495;-5.316246666666666;12.0;2;96.5;94;0;0;0;-1;549241.197845458;9.58
1;1;0;-1;327;6;-1;-1;326;48.10487166666667;-5.315238333333333;12.100000381469727;2;96.69999694824219;93;0;0;0;-1;549252.917572021;11.7197
2;1;0;-1;-1;7;-1;-1;674;48.10481333333333;-5.3144833333333334;12.199999809265137;2;95.4000015258789;92;0;0;0;-1;549262.177062987;9.2595
1;1;0;-1;1023;4;-1;-1;1023;48.104771666666664;-5.313733333333333;12.100000381469727;2;96.19999694824219;89;0;0;0;-1;549271.476959228;9.2999
2;1;0;-1;-1;1;-1;-1;1418;48.104735;-5.31281;12.100000381469727;2;91.4000015258789;90;0;0;0;-1;549282.017425536;10.5405
1;1;0;-1;1773;6;-1;-1;1774;48.104686666666666;-5.31206;12.100000381469727;2;93.30000305175781;88;0;0;0;-1;549291.503570556;9.4861
2;1;0;-1;2137;4;-1;-1;2137;48.10469;-5.31124;12.0;2;92.80000305175781;86;0;0;0;-1;549301.197753906;9.6942
1;1;0;-1;-1;5;-1;-1;326;48.104686666666666;-5.310313333333333;12.0;2;89.0999984741211;87;0;0;0;-1;549312.917144775;11.7194
2;1;0;-1;674;6;-1;-1;674;48.10467833333333;-5.309468333333333;12.5;2;90.4000015258789;87;0;0;0;-1;549322.177978515;9.2608
1;1;0;-1;-1;3;-1;-1;1023;48.10471666666667;-5.30873;11.899999618530273;2;88.80000305175781;87;0;0;0;-1;549331.477508544;9.2995
2;1;0;2226;-1;0;-1;-1;1418;48.10472;-5.307863333333334;12.399999618530273;2;86.9000015258789;89;0;0;0;-1;549342.017395019;10.5399
1;1;0;-1;-1;5;-1;-1;1774;48.104735;-5.306966666666667;12.100000381469727;2;89.0999984741211;87;0;0;0;-1;549351.503540038;9.4861
2;1;0;-1;-1;3;-1;-1;2137;48.10476666666667;-5.306208333333333;12.0;2;86.30000305175781;89;0;0;0;-1;549361.197082519;9.6935
1;1;0;-1;327;4;-1;-1;326;48.104785;-5.305211666666667;12.199999809265137;2;87.5;90;0;0;0;-1;549372.917175292;11.7201
2;1;0;-1;-1;5;-1;-1;674;48.10482;-5.304476666666667;11.899999618530273;2;87.5;89;0;0;0;-1;549382.178771972;9.2616
1;1;0;-1;1023;2;-1;-1;1023;48.10483166666667;-5.30364;12.100000381469727;2;86.9000015258789;92;0;0;0;-1;549391.477233886;9.2985
2;1;0;-1;-1;7;-1;-1;1394;48.10483166666667;-5.302891666666667;12.0;2;90.0;91;0;0;0;-1;549401.376739501;9.8995
1;1;0;-1;1773;4;-1;-1;1773;48.104836666666664;-5.302045;12.300000190734863;2;88.80000305175781;93;0;0;0;-1;549411.477172851;10.1004
2;1;0;-1;2137;2;-1;-1;2137;48.10480833333333;-5.301211666666667;12.199999809265137;2;92.5;93;0;0;0;-1;549421.1975708;9.7204
1;1;0;-1;-1;3;-1;-1;327;48.104796666666665;-5.300195;12.100000381469727;2;92.0999984741211;92;0;0;0;-1;549432.920837402;11.7233
2;1;0;-1;674;4;-1;-1;674;48.10478333333333;-5.299426666666666;12.300000190734863;2;90.0999984741211;94;0;0;0;-1;549442.178466797;9.2576
1;1;0;-1;-1;1;-1;-1;1023;48.104751666666665;-5.29867;12.199999809265137;2;94.80000305175781;91;0;0;0;-1;549451.477355957;9.2989
2;1;0;-1;1394;6;-1;-1;1394;48.104746666666664;-5.297821666666667;12.300000190734863;2;90.5;93;0;0;0;-1;549461.378021239;9.9007
1;1;0;-1;-1;3;-1;-1;1773;48.104695;-5.296973333333334;12.300000190734863;2;91.0999984741211;94;0;0;0;-1;549471.477478027;10.0995
2;1;0;-1;-1;1;-1;-1;2137;48.104675;-5.296131666666667;12.300000190734863;2;94.0999984741211;92;0;0;0;-1;549481.19744873;9.72
1;1;0;-1;327;2;-1;-1;326;48.104636666666664;-5.295201666666666;12.199999809265137;2;92.5;93;0;0;0;-1;549492.917053222;11.7196
2;1;0;-1;-1;3;-1;-1;674;48.10458833333333;-5.294351666666667;12.399999618530273;2;94.80000305175781;91;0;0;0;-1;549502.178131103;9.2611
1;1;0;2291;-1;0;-1;-1;1023;48.10456666666666;-5.293503333333334;12.300000190734863;2;92.0999984741211;91;0;0;0;-1;549511.477355957;9.2992
2;1;0;-1;-1;5;-1;-1;1394;48.10453;-5.292656666666667;12.300000190734863;2;91.30000305175781;91;0;0;0;-1;549521.378021239;9.9007
1;1;0;-1;1773;2;-1;-1;1773;48.104495;-5.291806666666667;12.199999809265137;2;93.69999694824219;89;0;0;0;-1;549531.477325439;10.0993
2;1;0;2315;-1;0;-1;-1;2137;48.10449166666667;-5.291045;12.399999618530273;2;91.19999694824219;89;0;0;0;-1;549541.197052001;9.7197
1;1;0;-1;-1;1;-1;-1;326;48.104465;-5.290031666666667;12.199999809265137;2;90.5999984741211;89;0;0;0;-1;549552.916900634;11.7198
2;1;0;-1;-1;1;-1;-1;1394;48.10472;-5.27226;12.300000190734863;2;89.0999984741211;93;0;0;0;-1;549761.37927246;208.4624
1;1;0;-1;1761;2;-1;-1;1761;48.10466666666667;-5.271365;12.699999809265137;2;93.30000305175781;91;0;0;0;-1;549771.157409667;9.7781
2;1;0;-1;2202;4;-1;-1;2202;48.10464833333333;-5.270428333333333;12.800000190734863;2;94.9000015258789;89;0;0;0;-1;549782.94454956;11.7871
1;1;0;-1;-1;3;-1;-1;279;48.104618333333335;-5.26962;12.5;2;91.80000305175781;89;0;0;0;-1;549791.660614013;8.7161
1;1;0;-1;280;2;-1;-1;279;48.104663333333335;-5.264433333333334;12.0;2;87.5;88;0;0;0;-1;549851.659576415;59.999
1;1;0;-1;-1;7;-1;-1;1057;48.104695;-5.262746666666667;12.0;2;86.80000305175781;88;0;0;0;-1;549872.379577636;20.72
2;1;0;-1;-1;3;-1;-1;1382;48.10467666666667;-5.261943333333333;12.399999618530273;2;88.80000305175781;89;0;0;0;-1;549881.058624267;8.679
1;1;0;2278;-1;0;-1;-1;1761;48.10468;-5.261121666666667;12.399999618530273;2;89.9000015258789;87;0;0;0;-1;549891.156829833;10.0982
2;1;0;-1;2202;2;-1;-1;2201;48.104675;-5.260091666666667;11.899999618530273;2;90.4000015258789;88;0;0;0;-1;549902.917175292;11.7603
2;1;0;-1;660;2;-1;-1;660;48.10466;-5.258553333333333;11.899999618530273;2;90.5999984741211;88;0;0;0;-1;549921.797363281;18.8802
1;1;0;-1;1057;6;-1;-1;1057;48.104636666666664;-5.257593333333333;12.199999809265137;2;91.4000015258789;88;0;0;0;-1;549932.379791259;10.5824
2;1;0;-1;1382;2;-1;-1;1382;48.10465;-5.256948333333333;12.0;2;90.4000015258789;89;0;0;0;-1;549941.059387206;8.6796
1;1;0;-1;1789;6;-1;-1;1789;48.10463166666667;-5.256013333333334;12.100000381469727;2;92.0;90;0;0;0;-1;549951.900207519;10.8408
2;1;0;-1;-1;1;-1;-1;2201;48.104625;-5.255005;12.300000190734863;2;91.19999694824219;89;0;0;0;-1;549962.916534423;11.0163
1;1;0;2239;-1;0;-1;-1;279;48.104623333333336;-5.2542583333333335;12.0;2;89.5999984741211;90;0;0;0;-1;549971.660125732;8.7436
2;1;0;-1;-1;1;-1;-1;660;48.104595;-5.253403333333333;12.300000190734863;2;92.19999694824219;90;0;0;0;-1;549981.796844482;10.1367
1;1;0;-1;-1;5;-1;-1;1057;48.104585;-5.252571666666666;12.199999809265137;2;91.30000305175781;89;0;0;0;-1;549992.379486083;10.5826
2;1;0;-1;-1;1;-1;-1;1382;48.10455;-5.2518;12.199999809265137;2;91.30000305175781;90;0;0;0;-1;550001.059417724;8.6799
1;1;0;-1;-1;5;-1;-1;1789;48.104506666666666;-5.250873333333334;12.5;2;93.9000015258789;88;0;0;0;-1;550011.900115966;10.8407
2;1;0;2243;-1;0;-1;-1;2201;48.104481666666665;-5.249975;12.0;2;94.30000305175781;86;0;0;0;-1;550022.916687011;11.0166
1;1;0;-1;269;6;-1;-1;269;48.10448;-5.24929;12.199999809265137;2;88.5999984741211;87;0;0;0;-1;550031.381164551;8.4645
2;1;0;2219;-1;0;-1;-1;660;48.104461666666666;-5.248385;12.199999809265137;2;91.30000305175781;86;0;0;0;-1;550041.797332763;10.4162
1;1;0;-1;1057;4;-1;-1;1056;48.104481666666665;-5.247563333333333;11.800000190734863;2;88.69999694824219;86;0;0;0;-1;550052.377563476;10.5802
1;1;0;-1;1789;4;-1;-1;1789;48.104501666666664;-5.245988333333333;11.800000190734863;2;87.9000015258789;86;0;0;0;-1;550071.899536132;19.522
2;1;0;-1;2195;4;-1;-1;2195;48.104486666666666;-5.2450133333333335;12.199999809265137;2;87.5999984741211;87;0;0;0;-1;550082.73953247;10.84
1;1;0;-1;-1;5;-1;-1;269;48.10451;-5.244271666666667;12.100000381469727;2;87.80000305175781;87;0;0;0;-1;550091.379730224;8.6402
2;1;0;-1;-1;5;-1;-1;629;48.104533333333336;-5.243506666666667;12.199999809265137;2;88.0;88;0;0;0;-1;550100.978576659;9.5988
1;1;0;-1;-1;3;-1;-1;1057;48.10458;-5.2424333333333335;12.199999809265137;2;87.5999984741211;88;0;0;0;-1;550112.378967284;11.4004
2;1;0;-1;1432;4;-1;-1;1432;48.104598333333335;-5.241576666666667;12.399999618530273;2;88.9000015258789;89;0;0;0;-1;550122.37939453;10.0004
1;1;0;-1;-1;3;-1;-1;1789;48.10460333333333;-5.240811666666667;12.5;2;90.5999984741211;88;0;0;0;-1;550131.89956665;9.5202
2;1;0;-1;-1;3;-1;-1;2195;48.104635;-5.239866666666667;12.399999618530273;2;89.69999694824219;89;0;0;0;-1;550142.73965454;10.8401
1;1;0;-1;269;4;-1;-1;269;48.104623333333336;-5.239153333333333;12.699999809265137;2;89.0999984741211;90;0;0;0;-1;550151.377990722;8.6383
2;1;0;-1;629;4;-1;-1;629;48.104635;-5.238295;12.600000381469727;2;92.80000305175781;91;0;0;0;-1;550160.97793579;9.5999
1;1;0;-1;1057;2;-1;-1;1057;48.10465;-5.237363333333334;12.199999809265137;2;88.19999694824219;92;0;0;0;-1;550172.379119872;11.4012
2;1;0;-1;-1;3;-1;-1;1432;48.10460666666667;-5.23652;12.199999809265137;2;93.69999694824219;91;0;0;0;-1;550182.378906249;9.9998
1;5;-1;-1;-1;-1;-1;-1;1460;-1;-1;-1;0;-1;-1;-1;-1;-1;0;550183.138549805;0.7596
1;1;0;-1;1789;2;-1;-1;1789;48.104585;-5.235671666666667;12.300000190734863;2;94.0;92;0;0;0;-1;550191.89855957;8.76
2;1;0;-1;2195;2;-1;-1;2195;48.10454166666667;-5.234835;12.300000190734863;2;95.5;91;0;0;0;-1;550202.739685058;10.8411
1;1;0;-1;-1;3;-1;-1;269;48.104508333333335;-5.234078333333334;12.399999618530273;2;95.80000305175781;90;0;0;0;-1;550211.378173827;8.6385
2;1;0;-1;-1;3;-1;-1;629;48.104465;-5.23324;12.300000190734863;2;96.0999984741211;88;0;0;0;-1;550220.978332519;9.6002
1;1;0;-1;-1;1;-1;-1;1057;48.104441666666666;-5.232303333333333;12.100000381469727;2;90.0;88;0;0;0;-1;550232.378967284;11.4006
2;1;0;-1;1432;2;-1;-1;1432;48.104405;-5.231456666666666;12.300000190734863;2;90.80000305175781;88;0;0;0;-1;550242.378997802;10.0
1;1;0;-1;-1;1;-1;-1;1789;48.10442;-5.230711666666667;12.100000381469727;2;90.5;85;0;0;0;-1;550251.898834228;9.5198
2;1;0;-1;-1;1;-1;-1;2195;48.10442;-5.229698333333333;12.100000381469727;2;87.19999694824219;87;0;0;0;-1;550262.738739013;10.8399
1;1;0;-1;269;2;-1;-1;269;48.104405;-5.22895;12.100000381469727;2;90.30000305175781;85;0;0;0;-1;550271.37814331;8.6394
2;1;0;-1;629;2;-1;-1;629;48.10442333333334;-5.22818;12.199999809265137;2;88.19999694824219;86;0;0;0;-1;550280.978424072;9.6003
1;1;0;2200;-1;0;-1;-1;1057;48.104441666666666;-5.22725;12.5;2;87.9000015258789;86;0;0;0;-1;550292.378814696;11.4004
2;1;0;-1;-1;1;-1;-1;1432;48.10447833333333;-5.2264083333333335;12.100000381469727;2;85.30000305175781;88;0;0;0;-1;550302.378509521;9.9997
1;1;0;2214;-1;0;-1;-1;1789;48.10447666666666;-5.225538333333334;12.699999809265137;2;89.30000305175781;87;0;0;0;-1;550311.898773193;9.5203
2;1;0;2199;-1;0;-1;-1;2195;48.104501666666664;-5.224613333333333;12.199999809265137;2;89.30000305175781;86;0;0;0;-1;550322.738739013;10.84
1;1;0;-1;-1;1;-1;-1;269;48.104501666666664;-5.223906666666666;12.600000381469727;2;87.30000305175781;88;0;0;0;-1;550331.378417968;8.6397
2;1;0;-1;-1;1;-1;-1;629;48.10451166666667;-5.223071666666667;12.300000190734863;2;88.9000015258789;86;0;0;0;-1;550340.978240966;9.5998
1;1;0;-1;-1;5;-1;-1;1007;48.10451666666667;-5.222203333333334;12.300000190734863;2;87.9000015258789;87;0;0;0;-1;550351.058105468;10.0799
2;1;0;2233;-1;0;-1;-1;1432;48.10451833333333;-5.221253333333333;12.600000381469727;2;90.9000015258789;85;0;0;0;-1;550362.37814331;11.32
1;1;0;-1;1753;4;-1;-1;1753;48.104545;-5.220488333333333;12.300000190734863;2;87.0;87;0;0;0;-1;550370.938690185;8.5605
2;1;0;-1;2144;4;-1;-1;2144;48.10453666666667;-5.219618333333333;12.600000381469727;2;89.30000305175781;86;0;0;0;-1;550381.378448485;10.4398
1;1;0;2280;-1;0;-1;-1;269;48.10456333333333;-5.2187833333333336;12.300000190734863;2;88.0;86;0;0;0;-1;550391.378723144;10.0003
2;1;0;2284;-1;0;-1;-1;629;48.10457666666667;-5.21799;12.399999618530273;2;89.19999694824219;86;0;0;0;-1;550400.978179931;9.5995
1;1;0;-1;1007;4;-1;-1;1007;48.10458;-5.217056666666666;12.399999618530273;2;87.0999984741211;85;0;0;0;-1;550411.058227538;10.08
2;1;0;-1;-1;7;-1;-1;1415;48.10460166666667;-5.216153333333334;11.800000190734863;2;88.4000015258789;87;0;0;0;-1;550421.938842773;10.8806
1;1;0;-1;-1;3;-1;-1;1753;48.104645;-5.215396666666667;12.199999809265137;2;86.5;86;0;0;0;-1;550430.938415527;8.9996
2;1;0;-1;-1;3;-1;-1;2144;48.104688333333335;-5.214591666666666;11.899999618530273;2;84.69999694824219;88;0;0;0;-1;550441.377960204;10.4395
1;1;0;-1;-1;3;-1;-1;299;48.104708333333335;-5.213675;11.899999618530273;2;86.19999694824219;89;0;0;0;-1;550452.178710937;10.8008
2;1;0;-1;663;6;-1;-1;663;48.104713333333336;-5.212856666666666;12.0;2;90.4000015258789;88;0;0;0;-1;550461.876739501;9.698
1;1;0;-1;-1;3;-1;-1;1007;48.104735;-5.212106666666667;11.899999618530273;2;88.30000305175781;89;0;0;0;-1;550471.058166503;9.1814
2;1;0;-1;1415;6;-1;-1;1415;48.10472333333333;-5.211186666666666;12.300000190734863;2;89.5;90;0;0;0;-1;550481.938690185;10.8805
1;1;0;-1;1753;2;-1;-1;1753;48.10472166666667;-5.21046;11.699999809265137;2;90.9000015258789;89;0;0;0;-1;550490.941040038;9.0023
2;1;0;-1;2144;2;-1;-1;2144;48.104728333333334;-5.209608333333334;12.199999809265137;2;88.0999984741211;90;0;0;0;-1;550501.377441406;10.4364
1;1;0;-1;299;2;-1;-1;299;48.104733333333336;-5.208725;11.899999618530273;2;88.0999984741211;90;0;0;0;-1;550512.178985595;10.8015
2;1;0;-1;-1;5;-1;-1;663;48.104745;-5.2079683333333335;11.899999618530273;2;89.30000305175781;90;0;0;0;-1;550521.877014159;9.698
1;1;0;-1;1007;2;-1;-1;1007;48.104745;-5.207163333333333;11.899999618530273;2;87.80000305175781;91;0;0;0;-1;550531.057586669;9.1806
2;5;-1;-1;-1;-1;-1;-1;1385;-1;-1;-1;2;-1;-1;-1;-1;-1;0;550541.122436522;10.0648
2;1;0;-1;-1;5;-1;-1;1415;48.10472;-5.2063266666666665;11.800000190734863;2;91.0999984741211;92;0;0;0;-1;550541.938720703;0.8163
1;1;0;-1;-1;1;-1;-1;1753;48.104715;-5.20559;12.100000381469727;2;91.5;92;0;0;0;-1;550550.939056396;9.0003
2;1;0;-1;-1;1;-1;-1;2144;48.104668333333336;-5.204593333333333;11.800000190734863;2;91.80000305175781;93;0;0;0;-1;550561.377319335;10.4383
1;1;0;-1;-1;1;-1;-1;299;48.104605;-5.203751666666666;12.199999809265137;2;96.0;92;0;0;0;-1;550572.178649902;10.8013
2;1;0;-1;663;4;-1;-1;663;48.104553333333335;-5.202935;12.0;2;97.0999984741211;91;0;0;0;-1;550581.8772583;9.6986
1;1;0;-1;-1;1;-1;-1;1007;48.10449;-5.20218;12.100000381469727;2;96.5;91;0;0;0;-1;550591.057525634;9.1803
2;1;0;-1;1415;4;-1;-1;1415;48.104418333333335;-5.20128;12.100000381469727;2;97.80000305175781;88;0;0;0;-1;550601.937957763;10.8804
1;1;0;2306;-1;0;-1;-1;1753;48.10438;-5.200538333333333;11.899999618530273;2;94.30000305175781;87;0;0;0;-1;550610.939056396;9.0011
2;1;0;2263;-1;0;-1;-1;2144;48.104321666666664;-5.1997116666666665;12.0;2;94.5;86;0;0;0;-1;550621.377349853;10.4383
1;1;0;2224;-1;0;-1;-1;299;48.10429666666667;-5.1988183333333335;11.800000190734863;2;92.5;84;0;0;0;-1;550632.178558349;10.8012
2;1;0;-1;-1;3;-1;-1;663;48.10428;-5.198011666666667;11.600000381469727;2;90.19999694824219;83;0;0;0;-1;550641.876831054;9.6983
1;1;0;2257;-1;0;-1;-1;1007;48.10426833333333;-5.197286666666667;11.5;2;90.0;81;0;0;0;-1;550651.057373046;9.1805
1;1;0;-1;1809;6;-1;-1;1809;48.104303333333334;-5.195605;11.699999809265137;2;87.4000015258789;78;0;0;0;-1;550672.438171386;21.3808
2;1;0;-1;2157;4;-1;-1;2157;48.10436166666667;-5.194908333333333;11.600000381469727;2;84.5;77;0;0;0;-1;550681.717163086;9.279
1;1;0;-1;273;6;-1;-1;273;48.10443166666666;-5.194116666666667;11.5;2;81.0999984741211;78;0;0;0;-1;550691.477416992;9.7603
2;1;0;-1;663;2;-1;-1;663;48.10449333333333;-5.193316666666667;11.600000381469727;2;79.4000015258789;79;0;0;0;-1;550701.877044677;10.3996
1;1;0;-1;1014;4;-1;-1;1014;48.104571666666665;-5.192431666666667;11.899999618530273;2;83.0;77;0;0;0;-1;550711.238159179;9.3611
2;1;0;-1;1415;2;-1;-1;1415;48.104675;-5.191655;11.5;2;80.5;77;0;0;0;-1;550721.938018798;10.6999
1;1;0;-1;-1;5;-1;-1;1809;48.104771666666664;-5.190755;11.699999809265137;2;77.69999694824219;80;0;0;0;-1;550732.439605712;10.5016
2;1;0;-1;-1;3;-1;-1;2157;48.10482833333333;-5.190045;11.699999809265137;2;80.80000305175781;79;0;0;0;-1;550741.716918945;9.2773
1;1;0;-1;-1;5;-1;-1;273;48.10493;-5.189265;11.399999618530273;2;79.5;79;0;0;0;-1;550751.476959228;9.76
2;1;0;-1;-1;1;-1;-1;663;48.105018333333334;-5.188468333333334;11.600000381469727;2;79.30000305175781;80;0;0;0;-1;550761.876922607;10.4
1;1;0;-1;-1;3;-1;-1;1014;48.10509833333333;-5.1877716666666664;11.5;2;79.9000015258789;80;0;0;0;-1;550771.237091064;9.3602
2;1;0;-1;-1;1;-1;-1;1415;48.10518833333333;-5.186895;11.5;2;80.30000305175781;82;0;0;0;-1;550781.924987792;10.6879
1;1;0;-1;1809;4;-1;-1;1809;48.10523666666667;-5.1860816666666665;11.800000190734863;2;83.5999984741211;83;0;0;0;-1;550792.439697265;10.5147
2;1;0;-1;2157;2;-1;-1;2157;48.105306666666664;-5.18537;11.600000381469727;2;85.69999694824219;82;0;0;0;-1;550801.717437744;9.2777
1;1;0;-1;273;4;-1;-1;273;48.105365;-5.184558333333333;11.699999809265137;2;83.5;85;0;0;0;-1;550811.47793579;9.7605
2;1;0;2216;-1;0;-1;-1;663;48.105396666666664;-5.18376;11.699999809265137;2;87.5999984741211;84;0;0;0;-1;550821.878234862;10.4003
1;1;0;-1;1014;2;-1;-1;1014;48.10545;-5.182946666666667;11.699999809265137;2;86.0;85;0;0;0;-1;550831.237243652;9.359
2;1;0;2257;-1;0;-1;-1;1415;48.105455;-5.182125;12.0;2;87.4000015258789;86;0;0;0;-1;550841.938232421;10.701
1;1;0;-1;-1;3;-1;-1;1809;48.1055;-5.181228333333333;12.0;2;87.80000305175781;84;0;0;0;-1;550852.438110351;10.4999
2;1;0;-1;-1;1;-1;-1;2157;48.105536666666666;-5.180398333333334;11.899999618530273;2;84.5;86;0;0;0;-1;550861.718231201;9.2801
1;1;0;-1;-1;3;-1;-1;273;48.105533333333334;-5.179575;12.100000381469727;2;89.0999984741211;84;0;0;0;-1;550871.479431152;9.7612
2;1;0;-1;-1;7;-1;-1;629;48.10556166666667;-5.1788316666666665;11.899999618530273;2;88.4000015258789;84;0;0;0;-1;550880.977874755;9.4984
1;1;0;-1;-1;1;-1;-1;1014;48.10556833333333;-5.17799;12.300000190734863;2;88.69999694824219;83;0;0;0;-1;550891.237030029;10.2592
1;5;-1;-1;-1;-1;-1;-1;1379;-1;-1;-1;0;-1;-1;-1;-1;-1;0;550900.962524413;9.7255
2;1;0;-1;-1;7;-1;-1;1422;48.10559333333333;-5.177088333333334;11.800000190734863;2;86.5999984741211;82;0;0;0;-1;550902.117218017;1.1547
1;1;0;-1;1809;2;-1;-1;1809;48.10561666666667;-5.1762266666666665;12.100000381469727;2;86.0;82;0;0;0;-1;550912.438568115;10.3214
2;1;0;2241;-1;0;-1;-1;2157;48.10565833333333;-5.175421666666667;12.100000381469727;2;86.80000305175781;80;0;0;0;-1;550921.717010498;9.2784
1;1;0;-1;273;2;-1;-1;273;48.105705;-5.174673333333334;11.699999809265137;2;83.0;82;0;0;0;-1;550931.478332519;9.7613
2;1;0;-1;629;6;-1;-1;628;48.105735;-5.173861666666666;12.100000381469727;2;85.69999694824219;80;0;0;0;-1;550940.961029052;9.4827
1;1;0;2278;-1;0;-1;-1;1014;48.105805;-5.17307;11.399999618530273;2;82.0;79;0;0;0;-1;550951.238372802;10.2773
2;1;0;-1;1422;6;-1;-1;1422;48.10585666666667;-5.172166666666667;11.800000190734863;2;81.19999694824219;81;0;0;0;-1;550962.118041992;10.8797
1;1;0;-1;-1;1;-1;-1;1809;48.105915;-5.171376666666666;11.600000381469727;2;83.9000015258789;80;0;0;0;-1;550972.439117431;10.3211
